Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,107,n/a
11497,2,1,59,n/a
11503,2,1,83,n/a
11519,2,1,163,n/a
11527,2,1,208,n/a
11549,2,1,270,n/a
11551,2,1,113,n/a
11579,2,1,67,n/a
11587,2,1,101,n/a
11593,2,1,93,n/a
11597,2,1,213,n/a
11617,2,1,155,n/a
11621,2,1,308,n/a
11633,2,1,106,n/a
11657,2,1,43,n/a
11677,2,1,119,n/a
11681,2,1,100,n/a
11689,2,1,61,n/a
11699,2,1,138,n/a
11701,2,1,92,n/a
