Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,137,n/a
11497,2,1,74,n/a
11503,2,1,59,n/a
11519,2,1,97,n/a
11527,2,1,117,n/a
11549,2,1,86,n/a
11551,2,1,71,n/a
11579,2,1,61,n/a
11587,2,1,51,n/a
11593,2,1,41,n/a
11597,2,1,44,n/a
11617,2,1,26,n/a
11621,2,1,190,n/a
11633,2,1,84,n/a
11657,2,1,34,n/a
11677,2,1,52,n/a
11681,2,1,87,n/a
11689,2,1,93,n/a
11699,2,1,77,n/a
11701,2,1,66,n/a
