Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,929,n/a
11497,2,1,477,n/a
11503,2,1,731,n/a
11519,2,1,756,n/a
11527,2,1,1468,n/a
11549,2,1,2330,n/a
11551,2,1,1197,n/a
11579,2,1,1321,n/a
11587,2,1,1266,n/a
11593,2,1,1128,n/a
11597,2,1,1652,n/a
11617,2,1,1213,n/a
11621,2,1,2634,n/a
11633,2,1,957,n/a
11657,2,1,347,n/a
11677,2,1,775,n/a
11681,2,1,1401,n/a
11689,2,1,1128,n/a
11699,2,1,2101,n/a
11701,2,1,1812,n/a
,,,,multiply + getMaxCoeff
