Int, Cores, Prime (T/F), Time (milliseconds), Comments
23456597,2,1,9840,n/a
23456603,2,1,10133,n/a
23456627,2,1,12909,n/a
23456669,2,1,11552,n/a
23456681,2,1,11821,n/a
23456683,2,1,9464,n/a
23456717,2,1,12004,n/a
23456723,2,1,10911,n/a
23456743,2,1,10287,n/a
23456747,2,1,9955,n/a
23456749,2,1,12066,n/a
23456761,2,1,12360,n/a
23456789,2,1,11043,n/a
,,,144345,sqr + maxCoeff
