Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,375,n/a
11497,2,1,267,n/a
11503,2,1,403,n/a
11519,2,1,681,n/a
11527,2,1,602,n/a
11549,2,1,690,n/a
11551,2,1,615,n/a
11579,2,1,611,n/a
11587,2,1,591,n/a
11593,2,1,482,n/a
11597,2,1,1031,n/a
11617,2,1,537,n/a
11621,2,1,1517,n/a
11633,2,1,577,n/a
11657,2,1,286,n/a
11677,2,1,391,n/a
11681,2,1,816,n/a
11689,2,1,720,n/a
11699,2,1,907,n/a
11701,2,1,710,n/a
