Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,696,n/a
11497,2,1,474,n/a
11503,2,1,403,n/a
11519,2,1,554,n/a
11527,2,1,611,n/a
11549,2,1,982,n/a
11551,2,1,882,n/a
11579,2,1,597,n/a
11587,2,1,564,n/a
11593,2,1,515,n/a
11597,2,1,939,n/a
11617,2,1,792,n/a
11621,2,1,1464,n/a
11633,2,1,717,n/a
11657,2,1,335,n/a
11677,2,1,419,n/a
11681,2,1,831,n/a
11689,2,1,619,n/a
11699,2,1,1449,n/a
11701,2,1,881,n/a
,,,,sqr + maxCoeff
