Int, Cores, Prime (T/F), Time (milliseconds), Comments
23456597,2,1,12427,n/a
23456603,2,1,11101,n/a
23456627,2,1,10688,n/a
23456669,2,1,9108,n/a
23456681,2,1,8092,n/a
23456683,2,1,8539,n/a
23456717,2,1,10705,n/a
23456723,2,1,11897,n/a
23456743,2,1,11178,n/a
23456747,2,1,12274,n/a
23456749,2,1,13410,n/a
23456761,2,1,11226,n/a
23456789,2,1,11877,n/a
,,,142522,sqr + getMaxCoeff
