Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,654,n/a
11497,2,1,373,n/a
11503,2,1,486,n/a
11519,2,1,850,n/a
11527,2,1,640,n/a
11549,2,1,1065,n/a
11551,2,1,667,n/a
11579,2,1,579,n/a
11587,2,1,788,n/a
11593,2,1,775,n/a
11597,2,1,1320,n/a
11617,2,1,763,n/a
11621,2,1,1826,n/a
11633,2,1,1035,n/a
11657,2,1,592,n/a
11677,2,1,610,n/a
11681,2,1,1477,n/a
11689,2,1,866,n/a
11699,2,1,1731,n/a
11701,2,1,872,n/a
,,,,sqr + getMaxCoeff
