Int, Cores, Prime (T/F), Time (milliseconds), Comments
11491,2,1,741,n/a
11497,2,1,627,n/a
11503,2,1,557,n/a
11519,2,1,1010,n/a
11527,2,1,1801,n/a
11549,2,1,2110,n/a
11551,2,1,1148,n/a
11579,2,1,1018,n/a
11587,2,1,1150,n/a
11593,2,1,1316,n/a
11597,2,1,1643,n/a
11617,2,1,1076,n/a
11621,2,1,3139,n/a
11633,2,1,1148,n/a
11657,2,1,653,n/a
11677,2,1,894,n/a
11681,2,1,1781,n/a
11689,2,1,1126,n/a
11699,2,1,2147,n/a
11701,2,1,1559,n/a
,,,,mySqr + getMaxCoeff
